ResourceName,AssetType,ProjectID,Region,FullResourcePath
egress-nat-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/egress-nat-controller
endpoint-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/endpoint-controller
endpointslice-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/endpointslice-controller
endpointslicemirroring-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/endpointslicemirroring-controller
ephemeral-volume-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/ephemeral-volume-controller
event-exporter-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/event-exporter-sa
expand-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/expand-controller
filestore-lockrelease-controller-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/filestore-lockrelease-controller-sa
filestorecsi-node-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/filestorecsi-node-sa
fluentbit-gke,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/fluentbit-gke
gcsfusecsi-node-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/gcsfusecsi-node-sa
generic-garbage-collector,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/generic-garbage-collector
gke-metadata-server,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/gke-metadata-server
gke-metrics-agent,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/gke-metrics-agent
gke-service-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/gke-service-controller
gke-spiffe-node-agent,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/gke-spiffe-node-agent
gke-system-balloon-pod,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/gke-system-balloon-pod
gpu-device-plugin-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/gpu-device-plugin-sa
ip-masq-agent,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/ip-masq-agent
job-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/job-controller
konnectivity-agent,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/konnectivity-agent
konnectivity-agent-cpha,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/konnectivity-agent-cpha
kube-dns,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/kube-dns
kube-dns-autoscaler,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/kube-dns-autoscaler
kube-proxy,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/kube-proxy
legacy-service-account-token-cleaner,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/legacy-service-account-token-cleaner
maintenance-handler,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/maintenance-handler
metadata-proxy,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/metadata-proxy
metrics-server,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/metrics-server
namespace-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/namespace-controller
nccl-fastsocket-installer-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/nccl-fastsocket-installer-sa
netd,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/netd
node-controller,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/node-controller
node-local-dns,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/node-local-dns
parallelstore-csi-node-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/parallelstore-csi-node-sa
pdcsi-node-sa,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/pdcsi-node-sa
persistent-volume-binder,k8s.io/ServiceAccount,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/namespaces/kube-system/serviceaccounts/persistent-volume-binder
