ResourceName,AssetType,ProjectID,Region,FullResourcePath
gce:podsecuritypolicy:gcsfusecsi-node-sa,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gce:podsecuritypolicy:gcsfusecsi-node-sa
gce:podsecuritypolicy:parallelstore-csi-node-sa,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gce:podsecuritypolicy:parallelstore-csi-node-sa
gke-common-nri-plugin-role-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-common-nri-plugin-role-binding
gke-gmp-system:collector,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-gmp-system:collector
gke-gmp-system:operator,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-gmp-system:operator
gke-managed-cim:kube-state-metrics,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-managed-cim:kube-state-metrics
gke-metadata-server-token-requester,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-metadata-server-token-requester
gke-metrics-agent,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-metrics-agent
gke-spiffe-controller-is-a-gke-spiffe-issuer,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-spiffe-controller-is-a-gke-spiffe-issuer
gke-volume-populator-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke-volume-populator-binding
gke:cloud-provider,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gke:cloud-provider
gpu-device-plugin,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/gpu-device-plugin
konnectivity-agent-cpha,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/konnectivity-agent-cpha
kube-apiserver-kubelet-api-admin,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kube-apiserver-kubelet-api-admin
kubelet-bootstrap,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-bootstrap
kubelet-bootstrap-certificate-bootstrap,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-bootstrap-certificate-bootstrap
kubelet-bootstrap-node-bootstrapper,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-bootstrap-node-bootstrapper
kubelet-cluster-admin,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-cluster-admin
kubelet-nodepool-bootstrapper,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-nodepool-bootstrapper
kubelet-nodepool-certificate-bootstrap,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-nodepool-certificate-bootstrap
kubelet-user-npd-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/kubelet-user-npd-binding
maintenance-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/maintenance-controller
maintenance-handler,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/maintenance-handler
master-monitoring-role-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/master-monitoring-role-binding
metrics-server-nanny:system:auth-delegator,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/metrics-server-nanny:system:auth-delegator
metrics-server:system:auth-delegator,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/metrics-server:system:auth-delegator
netd,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/netd
nodes-are-gke-spiffe-users,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/nodes-are-gke-spiffe-users
npd-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/npd-binding
parallelstore-csi-attacher-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/parallelstore-csi-attacher-binding
parallelstore-csi-provisioner-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/parallelstore-csi-provisioner-binding
pdcsi-controller-attacher-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/pdcsi-controller-attacher-binding
pdcsi-controller-provisioner-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/pdcsi-controller-provisioner-binding
pdcsi-controller-resizer-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/pdcsi-controller-resizer-binding
pdcsi-driver-node-role-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/pdcsi-driver-node-role-binding
pdcsi-snapshotter-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/pdcsi-snapshotter-binding
snapshot-controller-role,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/snapshot-controller-role
system:anet-manager-cluster-role-binding,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:anet-manager-cluster-role-binding
system:basic-user,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:basic-user
system:cloud-controller-manager,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:cloud-controller-manager
system:clouddns,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:clouddns
system:clustermetrics,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:clustermetrics
system:controller:attachdetach-controller,rbac.authorization.k8s.io/ClusterRoleBinding,gemini-poc-486906,me-central1,//container.googleapis.com/projects/gemini-poc-486906/locations/me-central1/clusters/demo-gk1/k8s/rbac.authorization.k8s.io/clusterrolebindings/system:controller:attachdetach-controller
