ResourceName,ProjectID,Region,Importance,LastActivity,AssetType,FullResourcePath
a1b183dc-407c-4685-baa3-c46c4cda50d2,gemini-poc-486906,us,High,Unknown (Always Important),sqladmin.googleapis.com/Backup,//cloudsql.googleapis.com/projects/gemini-poc-486906/backups/a1b183dc-407c-4685-baa3-c46c4cda50d2
eafcd0a6-8842-435b-ae13-136248f28db5,gemini-poc-486906,eu,High,Unknown (Always Important),sqladmin.googleapis.com/Backup,//cloudsql.googleapis.com/projects/gemini-poc-486906/backups/eafcd0a6-8842-435b-ae13-136248f28db5
